"Year","imdbRating","budget_raw","worldwide_raw","domestic_raw","big_money","avg_prior_Actors_total","avg_prior_Actors_ratio","avg_prior_Writer_total","avg_prior_Writer_ratio","avg_prior_Director_total","avg_prior_Director_ratio","Comedy","Drama","Romance","Adventure","Family","Horror","Mystery","Action","Crime","Fantasy","Thriller","Sci-Fi","History","Documentary","Music","Animation","Biography","Musical","Sport","Western","War"
2002,6.9,80000000,106515310,73215310,-1,15684622,0.757770625555556,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,6.8,4500000,1022649,410241,-1,107023674.375,2.50409150131565,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2001,7,90000000,143049560,62362560,-1,41444979.5,1.49332934583333,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2001,5.4,35000000,197692062,112692062,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,4.1,40000000,167851995,111760631,1,93803187.6,2.94531886145212,197692062,5.64834462857143,197692062,5.64834462857143,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,5.8,11400000,22446568,15000,-1,80283156.1805556,2.42518425517249,0,1,4189070.5,0.779271366666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,8.1,140000000,385680446,257730019,1,82199512.5,1.32903926445713,342412690,2.57617741471082,397501348,2.65000898666667,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2002,6.4,60000000,67312826,43254409,-1,74084929.25,1.73779905666667,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2008,5.7,8500000,68161554,35161554,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,7.8,70000000,135556675,38634938,-1,310806354.142857,2.66237627401671,0,1,11850214,1.82310984615385,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2004,6.1,60000000,170200225,88200225,1,77283571.2307692,1.98147752619019,0,1,103032469.5,5.54030195833333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,7.1,60000000,91445389,37017955,-1,146578678.818182,4.2291091127796,86509602,1.19323588965517,32275948.5,7.94541225,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,5,25000000,13973532,13973532,-1,23874804.2,1.05185820333333,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2005,5,138000000,76416746,32116746,-1,96839819.6153846,3.84435176021189,0,1,169573163.333333,3.86182977694236,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2004,6.9,20000000,10468867,468867,-1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,6.8,65000000,128468793,100468793,-1,113070550.75,2.47381980058877,126146575.5,2.90326404575342,126146575.5,2.90326404575342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,6.5,12000000,110989157,65328121,1,13819902,1.30279608,131638276,10.1260212307692,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2007,5.1,14000000,75525718,61356221,1,3519531.8,0.955548348571429,8135024,0.4067512,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,6.5,25000000,11179472,10915744,-1,62666418.3333333,3.21881259294454,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,7.7,30000000,45235190,40435190,-1,82279805.3,2.45573558846021,0,1,79401285.5,7.771530035,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2008,6.8,20000000,65454793,26415649,1,90977979.3421053,2.77728856177383,12262065,0.817471,6225304,3.112652,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2002,5.4,120000000,166000000,64956806,-1,52407486.2,1.35289467454545,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,7.3,40000000,32030610,3688560,-1,81963870.1666667,4.48953584957059,82955633,10.369454125,61367116,5.5825130525,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2008,6.9,5000000,16462558,12062558,1,127500566.25,4.39897659082824,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,6.9,5600000,3064356,3064356,-1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7.4,65000,29529368,11529368,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2001,7.1,3000000,23046142,18492362,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,7.7,17500000,169863226,121463226,1,3583600.25,0.89334401,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,4.5,35000000,73026302,26638520,1,5744738.25,1.2287281875,166955310,3.95832719444444,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2006,6.2,232000000,390874000,200120000,-1,20001472.7,0.743272975458874,0,1,296339717,3.95119622666667,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2007,6.8,100000000,145395745,58867694,-1,85085441.7857143,10.5035573608187,64609531.2,1.71459707920228,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,6.4,3500000,1396395,27349,-1,15368996,1.09153324444444,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2002,6.1,38000000,182365114,127214072,1,65650391,3.14059302638889,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,6.6,40000000,65754228,25288103,-1,40294852.7333333,2.46562799511869,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,3.6,10000000,598645,598645,-1,6088940.5,0.99355762,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,6.8,7800000,22441323,10130108,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2008,6.1,21000000,17589867,16289867,-1,35232341.375,1.23366163748172,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,6.5,80000000,147080413,69772969,-1,107413962.8,1.67232737191453,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2008,7.4,20000000,4383538,3083538,-1,69385121.2142857,2.25470360702599,72993444,3.6496722,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,50000000,92690959,50824620,-1,147145568.083333,2.13663926038909,15010522.75,0.502146724347826,12219367,0.48877468,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000,6.3,150000,3254127,2891288,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,6.6,30000000,65390493,34742066,1,87221883.7857143,2.1878312725863,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,7.9,25000000,226941585,145000989,1,86484489.2,24.1954692713939,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2009,6.7,29000000,10066366,7460204,-1,11397292.8,1.25834602077922,0,1,210842345,9.5094497989229,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,6.5,73000000,162926797,148213377,1,113878600.909091,2.44002588995081,89366354,3.57465416,89366354,3.57465416,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2003,7.2,400000,1162014,592014,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2007,8,1000000,304472,274661,-1,4488.2,0.800299213333333,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2004,7.2,20000000,50274834,32774834,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,6.6,75000000,85632458,43632458,-1,65560749.875,1.64524488887727,0,1,104505362,2.32234137777778,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2007,5.5,2000000,2350641,347578,-1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2003,6.4,170000000,433058296,150358296,1,29122958.2,5.78145806642527,0,1,127630030,2.05854887096774,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2000,5.9,82000000,96024898,34543701,-1,10194901,1.09650874166667,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2002,3.7,100000000,7094995,4411102,-1,137695840,3.63327136461874,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2000,4.1,76000000,35129610,26000610,-1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,6,92000000,23911362,22406362,-1,47966742.5714286,3.38085980950379,4073122.33333333,0.82959156,80491516,3.65870527272727,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2005,5.9,18500000,109175673,65233369,1,19409110.75,1.00878814333333,74308626.6666667,8.51673837037037,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,4.8,22000000,55762229,55762229,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006,5.9,45000000,49610898,28142535,-1,144843029.941176,3.38687935122638,51496268,2.55985072,102992536,4.11970144,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,5.7,40000000,30199105,30199105,-1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2007,7.6,30000000,15313631,3909149,-1,130656716.333333,2.57111893751568,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2004,7.5,110000000,214608827,102608827,-1,130944458.615385,1.93966118747557,268789229.5,2.30453203928571,190400000,1.96288659793814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005,6.8,1500000,1126258,712294,-1,40442573.2,1.16995396758763,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,5.6,10000000,38067218,30306281,1,2933022,0.967260888888889,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7.3,20000000,66143005,30060660,1,39647394.8571429,1.87557584765057,69010938.3333333,0.948330079393487,41532126.5,0.74616003875,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2000,6.6,50000000,39778599,39778599,-1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,5.6,35000000,65063726,59843754,-1,70828543.25,16.0628901175462,15893182.6666667,1.64533857777778,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,5.6,60000000,46672813,22672813,-1,101861863.388889,3.76468337151736,606836535,4.59724647727273,61415126,0.82932106031746,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,7.7,35000000,305705795,255959475,1,135658983.933333,4.28951828072924,15940908,0.506604072463768,42771413.3333333,1.39283916337286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2004,6.3,10400000,1610194,1610194,-1,4836153.75,1.07241025,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7.9,60000000,213300000,121468960,1,40557905.4285714,1.09344880880952,62761005,0.965553923076923,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2004,7.8,85000000,288587450,176087450,1,124093531.928571,2.56708517910169,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2007,8.1,130000000,442161562,227471070,1,111576985.947368,2.14690712506857,138030502.5,2.26027696153846,183111242.5,3.85410198529412,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2009,5.6,25000000,26341896,15051977,-1,299290848.571429,3.74248297556396,10343446,0.730390429455338,4030568,0.865893624183007,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008,7.8,12500000,44083403,9046156,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2004,5.1,24000000,1696765,49981,-1,33790111.4444444,1.96592466068607,0,1,153821636,2.4914741431746,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,7,1000000,2022442,1744858,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,6.2,6000000,27958191,27457409,1,9559084.5,3.9363615,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,6.9,20000000,5531756,3531756,-1,164779710.352941,2.52125188375584,4087493,9.08331777777778,4087493,9.08331777777778,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,5.9,80000000,105299638,37899638,-1,0,1,137523197.2,3.08226767522222,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,5,10000000,630427,366301,-1,765349.8,0.7335185,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7.4,45000000,174310293,93466502,1,96582199.1780822,2.61764178420995,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,6.4,6000000,1290920,1030920,-1,32581674.1666667,2.85972842086895,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2004,7.7,13000000,96046844,57924679,1,44099378.5,3.19628369137989,45198332,2.23839738461538,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2001,6,13500000,892506,687081,-1,71168197,1.60077188061566,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2000,6.3,35000000,85911226,61280963,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2008,7.1,20000000,5527507,1031872,-1,101835617.636364,5.26933338892028,0,1,96024898,1.17103534146341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,6.6,225000000,419490286,141621490,-1,561605217.75,3.3700289875,0,1,725875961,9.12737499571429,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,6.9,180000000,748806957,291710957,1,0,1,0,1,714410463,11.6110431685714,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2004,6.7,120000000,107212751,57712751,-1,71102124.2222222,2.27738840533912,26591044,1.65613234782609,53182088,2.31226469565217,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2005,7.1,6800000,49526,49526,-1,176081317.2,5.79078104137611,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,6.5,13000000,1596672,622023,-1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,6.2,15000000,3396508,2281585,-1,88503289.2972973,2.61581583669452,0,1,41300105,2.29445027777778,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2005,7.5,25500000,81079798,33579798,1,122366871.3,1.98902529169597,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000,7,9000000,17804273,17804273,-1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2004,3.5,16000000,11540112,11540112,-1,32781156,2.2583448440404,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,4000000,10464788,8291572,1,75909114.875,1.50449280156547,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,3.9,20000000,16988996,16988996,-1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,7.8,160000000,329809326,127509326,1,132363904.380952,2.40187128460834,6521829,0.118578709090909,139694225.5,2.53358519938725,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,6.8,26000000,18496522,7496522,-1,7483619.25,1.165756625,29934477,1.6630265,29934477,1.6630265,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006,6.5,125000000,767820459,217536138,1,146249724.5,1.97626869748647,317668058,4.07266741025641,202400701.25,2.17515437757867,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009,7.6,6400000,4199874,449865,-1,2516591.5,0.836779017241379,70975197,4.92458260596264,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2002,7.1,12000000,1779284,1779284,-1,6136018.6,0.703525140555555,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,6.1,400000,423,423,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2008,9,185000000,1002891358,533345358,1,86818628.4,2.10175966849497,107896006,2.69740015,158635093.75,3.90018304235507,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2004,6.4,125000000,556319450,186740799,1,26365174.625,1.30128241923973,0,1,215300000,1.95727272727273,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2008,5.5,1200000,3700000,3700000,1,81849963.8592593,2.55195268136382,7983333.71428571,2.00257937142857,37996925,3.79982916666667,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2008,5.5,80000000,233066978,79366978,1,81849963.8592593,2.55195268136382,7983333.71428571,2.00257937142857,37996925,3.79982916666667,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2006,6.8,3300000,19875,19875,-1,15467600.6,1.42423329666667,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2001,6.7,3000000,10091739,8823109,1,0,1,0,1,86578696.6666667,1.62865218518519,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006,8.5,90000000,290539042,133311000,1,141947533.684211,1.99651265019141,72951117.6666667,1.32985864545455,202504413.5,1.95693796715089,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2005,7.3,7000000,57029609,26024456,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,6.8,35000000,326551094,124740460,1,99941797.125,2.78015675118241,29948322,0.9358850625,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,6.9,7000000,20940428,17044981,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,5,53000000,110993895,80270227,1,77506556.92,2.99604972374649,56434942,2.25739768,23046142,7.68204733333333,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,6.9,12500000,16193713,14060950,-1,18273688.4,0.833405611695907,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,7.3,100000000,169296573,89296573,-1,24415574.2,1.139772048,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2005,6.7,18000000,144587700,75072454,1,20611226.5714286,6.08237242317654,38574362,2.57162413333333,3700000,3.08333333333333,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,7.3,37500000,9808102,9793406,-1,86752784.6428571,1.90500392666049,85688958,1.35688958,55301310,1.1213117925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2008,5.4,12000000,56918697,31418697,1,107085299.6,2.88146131028233,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000,6.7,60000000,124715863,75764085,1,26500000,1.04444444444444,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005,6.3,18000000,91762868,60062868,1,137559932.625,2.96926497074535,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,6.6,38000000,206512310,144512310,1,23392581,1.96862949468599,0,1,35007180,2.333812,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2006,5.9,85000000,157794205,62615510,-1,15487692.5,1.26625641666667,0,1,3809226,15.236904,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,5.1,40000000,187384627,66477700,1,0,1,104422447.5,5.95007040461538,71297820.6666667,2.24078211768972,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000,3.5,58000000,59431365,35231365,-1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,6.4,6000000,181798,181798,-1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2008,6.6,55000000,129075270,52075270,1,98603673.3076923,1.65840506862788,106925984,1.3537761875,166000000,1.38333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2004,5.8,50000000,117211892,66711892,1,71640699.2857143,1.79122203109137,29544532,0.777487684210526,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006,7.4,35000000,15461638,10144010,-1,181109575.153846,2.21855034061985,0,1,7390108,1.64224622222222,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007,6.2,22000000,146590987,90648202,1,52790001,1.36562933574763,0,1,55279608,2.21118432,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2000,6.7,10000000,44567606,12008642,1,18627594.2727273,2.45177524244261,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2004,6.8,25000000,18589444,14589444,-1,58747859.8333333,1.48175455574074,0,1,55762229,2.53464677272727,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5.7,22000000,22861785,17951431,-1,75070376,2.11517748333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007,6.1,205000000,372234864,70107728,-1,143614536.75,2.64298359262098,0,1,100560957.5,3.59267944259259,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006,6.1,32000000,1308696,1308696,-1,192399963.842105,2.4599415984477,0,1,185482438.857143,2.88957923678879,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2002,6.5,8000000,16856124,14018296,1,4829441.25,0.877090559210526,43308707,2.40603927777778,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,5.9,15000000,22441,22441,-1,52491405.6666667,1.97793552885362,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,6.6,30000000,6460758,3517797,-1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2007,7.6,15000000,30261293,30226144,1,90329327,2.18627718939394,0,1,23367586,1.86940688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005,6.7,60000000,10597070,10166502,-1,166393655.5,1.67218376044614,0,1,21973182,0.955355739130435,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,7.5,25000000,15425073,15331289,-1,0,1,330717080,3.77962377142857,19947280,1.81338909090909,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2004,5.8,10000000,187281115,110359362,1,91498537,2.51257994361905,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006,4.9,20000000,70743839,39143839,1,107460111,5.37745720301587,93640557.5,9.86405575,187281115,18.7281115,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2002,5.5,11000000,23788368,3051221,1,76718215.1428571,5.26975238648276,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2009,7.8,35000000,469553471,277322503,1,140359775.8,2.512385512,0,1,98518183.25,3.70191319583333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,5.1,60000000,163403799,64506874,1,159334420.388889,2.49504075715125,246697909,3.43159882115426,246697909,3.43159882115426,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2002,6.6,7000000,196067,196067,-1,118073156.5,1.8274808203252,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,6.4,17000000,70355813,41778863,1,6808132.25,6.46850868181818,60505832.5,3.42052139333333,6435262,2.25798666666667,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006,6.8,3700000,13425589,2730296,1,335133636.6,3.58363395876923,0,1,17200925,0.955606944444444,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,6.7,45000000,104019112,51019112,1,7078818,1.63485225,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006,6.7,25000000,7164995,7164995,-1,0,1,0,1,65147247.6666667,2.47172516857143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,6.9,85000000,205190324,63280000,1,177426731.607143,2.73514702800695,266685242,3.333565525,319392621,4.52909045480769,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,27000000,13174426,12834849,-1,75537630.7272727,3.86641376484808,43206463.5,1.41471482307692,62432423,2.08108076666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7.6,25000000,97030468,41675994,1,113617552.888889,2.91117786392898,0,1,109280263,21.8560526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
